stamp,x_cog,y_cog,vx,heading
1760078793.46314,4.80042028786575,-47.2220912830753,0,0.0868890847893226
1760078793.46818,4.80055374668178,-47.2224187625009,0,0.0868726761530075
1760078793.4734,4.80039173558776,-47.2219060021555,0,0.0869101890860245
1760078793.47834,4.80022158304646,-47.2213837342725,0,0.0869468835417984
1760078793.48332,4.80004400174707,-47.2208595280577,0,0.0869850780274304
1760078793.48855,4.7998594192428,-47.2203368296444,0,0.0870257283100223
1760078793.49396,4.79966663029809,-47.2198144638668,0,0.0870673285328261
1760078793.49881,4.79946860015487,-47.219270086783,0,0.0871067382803619
1760078793.50379,4.79926372149342,-47.218723635639,0,0.0871457303633827
1760078793.50854,4.79905470600181,-47.2181611312475,0,0.0871854672580209
1760078793.51332,4.79883971649865,-47.217593785805,0,0.0872238597988128
1760078793.51816,4.79883325397318,-47.2175485325295,0,0.0872242702137637
1760078793.52322,4.79882047586331,-47.2175143223401,0,0.0872266980869459
1760078793.53204,4.7988001346984,-47.2175653761388,0,0.0872317009539468
1760078793.53771,4.79877213454025,-47.2175576528706,0,0.0872336998234061
1760078793.5434,4.79873743723416,-47.2175553708842,0,0.0872332401514858
1760078793.5482,4.79869938503865,-47.217531831046,0,0.087235202988548
